# The client's own answer to "which item templates are weapons, and what does each one attack with".
# Tabula Rasa 1.16.5.0, data/game.zip (pyc stamp 2009-02-09), read 2026-09-21.
# One line per item template whose item class carries a weaponclass.lookup row - 5825 of the client's 30225.
# item_class_id: itemclass.itemTemplateItemClass[template]
# attack_action_id, attack_action_arg_id, weapon_anim_condition_code: weaponclass.lookup[class] columns 1, 2, 12
# skill_id: itemclass.itemTemplateSkillRequirement[template][0], empty when the template requires no skill
# A field is empty where the client itself holds no value. Eight classes have no anim condition code; none of
# them requires a skill, so the rule never consults it for them.
# These are the raw client fields, not a conclusion. WeaponRowAuditTests re-derives tool_type and attack_type
# from them; see WeaponRowRepairRows for the rule and its evidence.
item_template_id,item_class_id,attack_action_id,attack_action_arg_id,weapon_anim_condition_code,skill_id
97255,27020,179,4,4,31
97256,27062,149,1,7,22
97257,27574,398,1,3,55
97258,27515,179,1,4,31
97259,27574,398,1,3,55
97260,27574,398,1,3,55
97261,27029,149,5,7,22
97262,27574,398,1,3,55
97263,27532,149,5,7,22
97264,27770,141,1,4,24
97266,28078,398,1,3,55
97267,28036,149,5,7,22
97268,27576,398,1,3,55
97270,28093,398,3,3,55
97271,28804,147,1,17,14
97274,27492,399,1,1,67
97276,27210,1,68,2,1
97277,27222,1,134,2,1
97279,27605,1,135,1,1
97280,27331,1,66,3,1
97283,27110,1,67,1,1
97287,27617,1,67,1,1
97288,27623,1,133,1,1
97289,27121,1,133,1,1
97291,27625,1,133,1,1
97292,26956,141,7,3,24
97294,27627,1,133,1,1
97295,28146,249,1,7,58
97296,27634,1,181,1,1
97298,27635,1,181,1,1
97299,27597,1,170,1,1
97300,27201,1,136,2,1
97303,27642,249,1,7,58
97304,26964,399,2,1,67
97305,27789,1,185,3,1
97306,27825,1,121,3,1
97307,27140,249,1,7,58
97308,27643,249,1,7,58
97309,27310,1,147,3,1
97310,27643,249,1,7,58
97312,27643,249,1,7,58
97313,27605,1,135,1,1
97316,27696,1,168,2,1
97317,28784,198,3,14,14
97319,27617,1,67,1,1
97320,27805,1,123,3,1
97322,28161,249,3,7,58
97323,27659,249,3,7,58
97325,27695,1,168,2,1
97328,25828,258,14,14,14
97330,27705,1,136,2,1
97332,27607,1,135,1,1
97333,27221,1,134,2,1
97334,27210,1,68,2,1
97335,27020,179,4,4,31
97336,27715,1,68,2,1
97337,27715,1,68,2,1
97338,27797,1,122,3,1
97339,28220,1,68,2,1
97340,27220,1,134,2,1
97341,27221,1,134,2,1
97342,27221,1,134,2,1
97343,27725,1,134,2,1
97345,27726,1,134,2,1
97346,28230,1,134,2,1
97347,27039,149,3,7,22
97348,27734,1,182,2,1
97350,27322,1,121,3,1
97351,27736,1,182,2,1
97354,27751,141,2,4,24
97356,27753,141,2,4,24
97358,27475,399,4,1,67
97359,27248,141,2,4,24
97360,27770,141,1,4,24
97362,27266,141,1,4,24
97363,27778,141,10,4,24
97365,28720,198,3,14,14
97369,27321,1,121,3,1
97370,27212,1,68,2,1
97371,27947,141,5,3,24
97372,27789,1,185,3,1
97374,27308,1,147,3,1
97375,27308,1,147,3,1
97376,27308,1,147,3,1
97377,27813,1,147,3,1
97378,27616,1,67,1,1
97379,27814,1,147,3,1
97380,27110,1,67,1,1
97381,27320,1,121,3,1
97382,27824,1,121,3,1
97383,27825,1,121,3,1
97384,28328,1,121,3,1
97385,27827,1,121,3,1
97387,27834,1,66,3,1
97388,27310,1,147,3,1
97499,25544,1,255,8,
97500,25545,141,11,8,
97501,25546,1,261,8,
110834,25827,258,14,14,14
110835,25828,258,14,14,14
110836,25829,172,168,14,
110837,25830,172,168,14,
110838,25831,172,168,14,
110839,25832,172,168,14,
110840,25833,172,168,14,
110841,25844,147,5,17,14
110842,25845,147,5,17,14
110843,25846,147,5,17,14
110844,25847,147,5,17,14
110845,25848,147,5,17,14
110846,25849,147,5,17,14
110847,25850,147,5,17,14
110848,25851,147,5,17,14
110849,25852,147,5,17,14
110850,25853,147,5,17,14
110851,25844,147,5,17,14
110852,25845,147,5,17,14
110853,25846,147,5,17,14
110854,25847,147,5,17,14
110855,25848,147,5,17,14
110856,25849,147,5,17,14
110857,25850,147,5,17,14
110858,25851,147,5,17,14
110859,25852,147,5,17,14
110860,25853,147,5,17,14
110861,25865,198,3,14,14
110862,25866,198,3,14,14
110863,25867,198,3,14,14
110864,25868,198,3,14,14
110865,25869,198,3,14,14
110866,25870,198,3,14,14
110867,25871,198,3,14,14
110868,25872,198,3,14,14
110869,25873,198,3,14,14
110870,25874,198,3,14,14
110871,25865,198,3,14,14
110872,25866,198,3,14,14
110873,25867,198,3,14,14
110874,25868,198,3,14,14
110875,25869,198,3,14,14
110876,25870,198,3,14,14
110877,25871,198,3,14,14
110878,25872,198,3,14,14
110879,25873,198,3,14,14
110880,25874,198,3,14,14
110881,25875,172,169,17,
110882,25876,172,169,17,
111160,27318,1,121,3,1
111200,27621,1,67,1,1
111318,26687,1,262,8,
115549,27668,140,5,5,40
115550,27631,1,133,1,1
115551,27784,141,10,4,24
115552,27801,1,122,3,1
115555,27686,140,2,5,40
115556,27648,249,1,7,58
115557,27586,398,2,3,55
115558,27794,1,185,3,1
115562,12898,172,168,14,
115563,12791,258,14,14,14
115564,28788,198,3,14,14
115565,28808,147,1,17,14
115575,27408,418,3,6,82
115576,27860,1,129,15,23
115577,27748,141,8,4,24
115578,27621,1,67,1,1
115586,27402,418,2,6,82
115587,27844,1,105,15,23
115588,27495,399,1,1,67
115589,27529,179,4,4,31
115590,27472,399,2,1,67
115591,27648,249,1,7,58
115592,27579,398,1,3,55
115593,27434,141,3,3,24
115596,27409,418,3,6,82
115597,27686,140,2,5,40
115598,27472,399,2,1,67
115599,27509,179,3,4,31
115605,27579,398,1,3,55
115606,27449,141,5,3,24
115607,27818,1,147,3,1
115608,27710,1,136,2,1
115623,28008,179,3,4,31
115624,27597,1,170,1,1
115628,27716,1,68,2,1
115629,27555,149,4,7,22
115631,27658,249,3,7,58
115638,27426,418,1,6,82
115639,27654,249,2,7,58
115640,27434,141,3,3,24
115641,27829,1,121,3,1
115652,27123,1,133,1,1
115662,27061,149,1,7,22
115673,27010,179,1,4,31
115675,27769,141,1,4,24
115682,27634,1,181,1,1
115687,27101,1,135,1,1
115688,27111,1,67,1,1
115691,27232,1,182,2,1
115696,27425,418,1,6,82
115697,27485,399,5,1,67
115698,27730,1,134,2,1
115699,27609,1,135,1,1
115700,27880,230,3,2,50
115701,27843,1,105,15,23
115702,27661,249,3,7,58
115703,27800,1,122,3,1
115708,28383,230,3,2,50
115709,28371,1,186,15,23
115710,28150,249,1,7,58
115711,28031,179,4,4,31
115720,27419,418,5,6,82
115721,27981,399,4,1,67
115722,27536,149,5,7,22
115723,28310,1,123,3,1
115724,27916,418,4,6,82
115725,27800,1,122,3,1
115726,27456,141,6,3,24
115727,27709,1,136,2,1
115732,27518,179,1,4,31
115733,27569,149,1,7,22
115734,27569,149,1,7,22
115735,27619,1,67,1,1
115736,27679,140,3,5,40
115737,27447,141,5,3,24
115738,27592,398,3,3,55
115739,27508,179,3,4,31
115744,27401,418,2,6,82
115745,27471,399,2,1,67
115746,27654,249,2,7,58
115747,27440,141,4,3,24
115752,27638,1,181,1,1
115753,27829,1,121,3,1
115754,27547,149,3,7,22
115755,27709,1,136,2,1
115756,27844,1,105,15,23
115757,27774,141,1,4,24
115758,27719,1,68,2,1
115759,27639,1,181,1,1
115760,27401,418,2,6,82
115761,27774,141,1,4,24
115762,27440,141,4,3,24
115763,27756,141,2,4,24
115768,27892,230,1,2,50
115769,27647,249,1,7,58
115770,27755,141,2,4,24
115771,27719,1,68,2,1
115780,27910,418,3,6,82
115781,27974,399,2,1,67
115782,28022,179,1,4,31
115783,28061,149,4,7,22
115792,27455,141,6,3,24
115793,27578,398,1,3,55
115794,27527,179,4,4,31
115795,27793,1,185,3,1
115796,28777,198,1,14,14
115797,12786,258,14,14,14
115798,28787,198,3,14,14
115799,28787,198,3,14,14
115808,27860,1,129,15,23
115809,27648,249,1,7,58
115810,27587,398,2,3,55
115811,27701,1,168,2,1
115812,27930,418,1,6,82
115813,27675,140,1,5,40
115814,27990,399,5,1,67
115815,28305,1,122,3,1
115820,28384,230,3,2,50
115821,28172,140,5,5,40
115822,28358,1,128,15,23
115823,27611,1,135,1,1
115828,27662,249,3,7,58
115829,27570,149,1,7,22
115830,27502,179,2,4,31
115831,27548,149,3,7,22
115836,27680,140,3,5,40
115837,27757,141,2,4,24
115838,27632,1,133,1,1
115839,27808,1,123,3,1
115840,28391,230,4,2,50
115841,27968,141,7,3,24
115842,28023,179,1,4,31
115843,28063,149,4,7,22
115848,27894,230,1,2,50
115849,28269,141,9,4,24
115850,27435,141,3,3,24
115851,28235,1,134,2,1
115860,27850,1,177,15,23
115861,27480,399,4,1,67
115862,27580,398,1,3,55
115863,27831,1,121,3,1
115864,27330,1,66,3,1
115867,28710,198,1,14,14
115870,27460,141,7,3,24
115871,28307,1,123,3,1
115872,28773,198,1,14,14
115873,28813,147,5,17,14
115874,27643,249,1,7,58
115875,27589,398,3,3,55
115876,27606,1,135,1,1
115877,27467,399,2,1,67
115878,27543,149,3,7,22
115879,27726,1,134,2,1
115884,27886,230,4,2,50
115885,27661,249,3,7,58
115886,27764,141,9,4,24
115887,27507,179,3,4,31
115892,27916,418,4,6,82
115893,28242,1,182,2,1
115894,27599,1,170,1,1
115895,27936,141,3,3,24
115900,27681,140,3,5,40
115901,27795,1,185,3,1
115902,27538,149,5,7,22
115903,27711,1,136,2,1
115904,28349,1,105,15,23
115905,28014,179,3,4,31
115906,27550,149,3,7,22
115907,27722,1,68,2,1
115912,28879,147,5,17,14
115913,28879,147,5,17,14
115914,12903,172,168,14,
115915,28789,198,3,14,14
115920,27919,418,4,6,82
115921,27946,141,4,3,24
115922,28153,249,1,7,58
115923,28253,141,8,4,24
115924,27861,1,129,15,23
115925,28179,140,1,5,40
115926,27759,141,2,4,24
115927,28064,149,4,7,22
115936,28386,230,3,2,50
115937,27664,249,3,7,58
115938,27458,141,6,3,24
115939,27820,1,147,3,1
115940,27421,418,5,6,82
115941,28196,140,4,5,40
115942,27784,141,10,4,24
115943,28124,1,67,1,1
115944,27410,418,3,6,82
115945,27670,140,5,5,40
115946,27768,141,9,4,24
115947,27602,1,170,1,1
115952,27473,399,2,1,67
115953,27594,398,3,3,55
115954,27403,418,2,6,82
115955,27571,149,1,7,22
115956,27931,418,1,6,82
115957,27588,398,2,3,55
115958,28344,1,66,3,1
115959,28245,1,182,2,1
115960,12796,258,14,14,14
115961,28779,198,1,14,14
115962,28869,147,1,17,14
115967,27422,418,5,6,82
115968,27488,399,5,1,67
115969,28160,249,2,7,58
115970,27436,141,3,3,24
115983,28398,230,1,2,50
115984,27969,141,7,3,24
115985,28280,141,1,4,24
115986,28136,1,133,1,1
115987,27889,230,4,2,50
115988,27688,140,2,5,40
115989,28042,149,5,7,22
115990,28205,1,168,2,1
115991,27900,230,5,2,50
115992,27870,1,186,15,23
115993,27656,249,2,7,58
115994,27640,1,181,1,1
115995,27650,249,1,7,58
115996,28084,398,1,3,55
115997,27504,179,2,4,31
115998,28313,1,123,3,1
116004,27815,1,147,3,1
116006,27576,398,1,3,55
116008,27468,399,2,1,67
116009,27744,141,8,4,24
116010,27737,1,182,2,1
116011,27790,1,185,3,1
116014,28256,141,2,4,24
116016,27438,141,4,3,24
116018,27651,249,2,7,58
116019,28283,141,10,4,24
116022,27453,141,6,3,24
116024,27506,179,3,4,31
116025,28048,149,3,7,22
116030,27972,399,2,1,67
116031,28283,141,10,4,24
116033,27740,1,182,2,1
116034,27464,141,7,3,24
116035,27528,179,4,4,31
116036,27536,149,5,7,22
116063,27568,149,1,7,22
116067,27886,230,4,2,50
116068,27661,249,3,7,58
116069,27569,149,1,7,22
116070,27793,1,185,3,1
116073,27854,1,128,15,23
116074,27593,398,3,3,55
116075,27519,179,1,4,31
116076,27620,1,67,1,1
116081,27686,140,2,5,40
116082,27495,399,1,1,67
116083,27655,249,2,7,58
116084,27593,398,3,3,55
116089,27472,399,2,1,67
116090,27808,1,123,3,1
116091,27765,141,9,4,24
116092,27710,1,136,2,1
116093,28378,230,2,2,50
116094,27975,399,2,1,67
116095,28234,1,134,2,1
116096,28113,1,135,1,1
116097,27892,230,1,2,50
116098,27849,1,177,15,23
116099,27639,1,181,1,1
116100,27434,141,3,3,24
116105,27402,418,2,6,82
116106,27654,249,2,7,58
116107,27720,1,68,2,1
116108,27558,149,4,7,22
116121,27886,230,4,2,50
116122,27864,1,132,15,23
116123,27528,179,4,4,31
116124,27801,1,122,3,1
116125,27668,140,5,5,40
116126,27486,399,5,1,67
116127,28089,398,2,3,55
116128,27600,1,170,1,1
116133,27911,418,3,6,82
116134,28259,141,2,4,24
116135,27951,141,5,3,24
116136,28321,1,147,3,1
116145,27899,230,5,2,50
116146,28195,140,4,5,40
116147,28151,249,1,7,58
116148,28123,1,67,1,1
116149,27485,399,5,1,67
116150,28268,141,9,4,24
116151,27547,149,3,7,22
116152,28134,1,133,1,1
116153,27647,249,1,7,58
116154,27579,398,1,3,55
116155,28286,141,10,4,24
116156,27536,149,5,7,22
116161,28347,1,105,15,23
116162,27982,399,4,1,67
116163,27830,1,121,3,1
116164,27740,1,182,2,1
116165,27674,140,1,5,40
116166,27586,398,2,3,55
116167,27508,179,3,4,31
116168,27710,1,136,2,1
116169,27859,1,129,15,23
116170,27839,1,66,3,1
116171,27501,179,2,4,31
116172,27548,149,3,7,22
116177,28357,1,128,15,23
116178,27989,399,5,1,67
116179,28082,398,1,3,55
116180,28142,1,181,1,1
116189,27929,418,1,6,82
116190,28311,1,123,3,1
116191,28062,149,4,7,22
116192,28223,1,68,2,1
116197,28377,230,2,2,50
116198,27981,399,4,1,67
116199,27448,141,5,3,24
116200,28061,149,4,7,22
116204,28176,140,1,5,40
116205,28203,1,168,2,1
116206,28011,179,3,4,31
116207,28039,149,5,7,22
116216,27414,418,4,6,82
116217,28203,1,168,2,1
116218,28072,149,1,7,22
116219,28134,1,133,1,1
116220,27774,141,1,4,24
116221,27661,249,3,7,58
116222,27464,141,7,3,24
116223,27794,1,185,3,1
116228,27885,230,4,2,50
116229,27910,418,3,6,82
116230,27943,141,4,3,24
116231,27527,179,4,4,31
116235,28049,149,3,7,22
116247,28320,1,147,3,1
116255,27557,149,4,7,22
116295,27807,1,123,3,1
116315,27746,141,8,4,24
116320,28778,198,1,14,14
116321,28818,147,5,17,14
116322,28788,198,3,14,14
116323,27893,230,1,2,50
116324,27686,140,2,5,40
116325,27700,1,168,2,1
116326,27680,140,3,5,40
116330,27414,418,4,6,82
116331,27692,140,4,5,40
116332,27662,249,3,7,58
116333,27509,179,3,4,31
116338,27876,230,2,2,50
116339,27496,399,1,1,67
116340,27449,141,5,3,24
116341,27529,179,4,4,31
116342,26964,399,2,1,67
116351,27437,141,4,3,24
116352,27524,179,4,4,31
116353,27705,1,136,2,1
116357,27490,399,1,1,67
116358,27735,1,182,2,1
116359,27249,141,2,4,24
116360,27751,141,2,4,24
116361,27574,398,1,3,55
116362,27615,1,67,1,1
116379,27690,140,4,5,40
116380,27477,399,4,1,67
116381,27646,249,1,7,58
116382,27546,149,3,7,22
116399,27879,230,3,2,50
116400,27598,1,170,1,1
116401,27660,249,3,7,58
116402,27837,1,66,3,1
116414,27526,179,4,4,31
116427,27857,1,129,15,23
116428,27806,1,123,3,1
116429,27454,141,6,3,24
116430,27568,149,1,7,22
116435,27584,398,2,3,55
116436,27666,140,5,5,40
116437,27792,1,185,3,1
116438,27517,179,1,4,31
116455,27423,418,1,6,82
116456,27798,1,122,3,1
116457,27484,399,5,1,67
116458,27842,1,105,15,23
116459,27406,418,3,6,82
116460,28355,1,128,15,23
116461,28156,249,2,7,58
116462,27506,179,3,4,31
116463,27418,418,5,6,82
116464,27867,1,186,15,23
116465,27492,399,1,1,67
116466,27462,141,7,3,24
116471,27690,140,4,5,40
116472,27470,399,2,1,67
116473,27660,249,3,7,58
116474,27792,1,185,3,1
116475,28786,198,3,14,14
116476,12888,172,168,14,
116477,28806,147,1,17,14
116482,27418,418,5,6,82
116483,27842,1,105,15,23
116484,27518,179,1,4,31
116485,27799,1,122,3,1
116490,27848,1,177,15,23
116491,27447,141,5,3,24
116492,27577,398,1,3,55
116493,27638,1,181,1,1
116498,27928,418,1,6,82
116499,28285,141,10,4,24
116500,27507,179,3,4,31
116501,27837,1,66,3,1
116518,27426,418,1,6,82
116519,27855,1,128,15,23
116520,27662,249,3,7,58
116521,27775,141,1,4,24
116523,27893,230,1,2,50
116524,27850,1,177,15,23
116525,27479,399,4,1,67
116526,27502,179,2,4,31
116529,27891,230,1,2,50
116530,27684,140,2,5,40
116531,27500,179,2,4,31
116532,27718,1,68,2,1
116541,27891,230,1,2,50
116542,27862,1,132,15,23
116543,27470,399,2,1,67
116544,27738,1,182,2,1
116545,27400,418,2,6,82
116546,27745,141,8,4,24
116547,27477,399,4,1,67
116548,27618,1,67,1,1
116549,27816,1,147,3,1
116550,27591,398,3,3,55
116551,27439,141,4,3,24
116552,27708,1,136,2,1
116557,27872,230,2,2,50
116558,27754,141,2,4,24
116559,27718,1,68,2,1
116560,27637,1,181,1,1
116561,26987,399,1,1,67
116562,27071,398,1,3,55
116563,27102,1,135,1,1
116564,28384,230,3,2,50
116565,27944,141,4,3,24
116566,27519,179,1,4,31
116567,27537,149,5,7,22
116568,27662,249,3,7,58
116569,27593,398,3,3,55
116570,27765,141,9,4,24
116571,27600,1,170,1,1
116572,27898,230,5,2,50
116573,27944,141,4,3,24
116574,27783,141,10,4,24
116575,28320,1,147,3,1
116580,27748,141,8,4,24
116581,27593,398,3,3,55
116582,27570,149,1,7,22
116583,27830,1,121,3,1
116589,27887,230,4,2,50
116590,27668,140,5,5,40
116591,27610,1,135,1,1
116592,27655,249,2,7,58
116593,27486,399,5,1,67
116594,27731,1,134,2,1
116595,27464,141,7,3,24
116596,27548,149,3,7,22
116605,28276,141,1,4,24
116606,28233,1,134,2,1
116607,28088,398,2,3,55
116608,27609,1,135,1,1
116609,27559,149,4,7,22
116610,27593,398,3,3,55
116611,27442,141,4,3,24
116612,27520,179,1,4,31
116613,27420,418,5,6,82
116614,27680,140,3,5,40
116615,27775,141,1,4,24
116616,27640,1,181,1,1
116617,27420,418,5,6,82
116618,27849,1,177,15,23
116619,27456,141,6,3,24
116620,27740,1,182,2,1
116624,27402,418,2,6,82
116625,27870,1,186,15,23
116626,27960,141,6,3,24
116627,27720,1,68,2,1
116635,27674,140,1,5,40
116636,27839,1,66,3,1
116637,28158,249,2,7,58
116638,27537,149,5,7,22
116639,27859,1,129,15,23
116640,27569,149,1,7,22
116641,27579,398,1,3,55
116642,27501,179,2,4,31
116646,27899,230,5,2,50
116647,27692,140,4,5,40
116648,27495,399,1,1,67
116649,27529,179,4,4,31
116655,27747,141,8,4,24
116656,27731,1,134,2,1
116657,27547,149,3,7,22
116658,27610,1,135,1,1
116659,27414,418,4,6,82
116660,27845,1,105,15,23
116661,27740,1,182,2,1
116662,27601,1,170,1,1
116663,27869,1,186,15,23
116664,27479,399,4,1,67
116665,27655,249,2,7,58
116666,27586,398,2,3,55
116668,27061,149,1,7,22
116671,27737,1,182,2,1
116672,27483,399,5,1,67
116674,27827,1,121,3,1
116681,27652,249,2,7,58
116682,27545,149,3,7,22
116685,27744,141,8,4,24
116688,27505,179,3,4,31
116692,27628,1,133,1,1
116697,27576,398,1,3,55
116699,27645,249,1,7,58
116701,27697,1,168,2,1
116702,27979,399,4,1,67
116706,27556,149,4,7,22
116707,28294,1,185,3,1
116713,27597,1,170,1,1
116714,27771,141,1,4,24
116715,27590,398,3,3,55
116716,27607,1,135,1,1
116721,28037,149,5,7,22
116723,28086,398,2,3,55
116724,28001,179,2,4,31
116725,27461,141,7,3,24
116726,27469,399,2,1,67
116727,27645,249,1,7,58
116730,28200,1,168,2,1
116734,28231,1,134,2,1
116735,27659,249,3,7,58
116740,27815,1,147,3,1
116741,27972,399,2,1,67
116742,27948,141,5,3,24
116746,27617,1,67,1,1
116747,27896,230,5,2,50
116748,27862,1,132,15,23
116752,27771,141,1,4,24
116753,27707,1,136,2,1
116755,27754,141,2,4,24
116756,28240,1,182,2,1
116758,27438,141,4,3,24
116761,27516,179,1,4,31
116762,28339,1,66,3,1
116764,27576,398,1,3,55
116766,12883,172,168,14,
116767,12776,258,14,14,14
116768,28815,147,5,17,14
116773,28155,249,2,7,58
116775,28139,1,181,1,1
116778,28274,141,1,4,24
116779,27483,399,5,1,67
116780,27567,149,1,7,22
116782,28155,249,2,7,58
116783,27556,149,4,7,22
116789,27453,141,6,3,24
116791,27979,399,4,1,67
116794,27498,179,2,4,31
116795,27533,149,5,7,22
116798,27590,398,3,3,55
116799,27717,1,68,2,1
116800,27645,249,1,7,58
116803,27492,399,1,1,67
116805,27431,141,3,3,24
116809,27583,398,2,3,55
116810,28814,147,5,17,14
116811,28774,198,1,14,14
116812,27797,1,122,3,1
116813,27461,141,7,3,24
116814,28209,1,136,2,1
116815,28078,398,1,3,55
116816,12771,258,14,14,14
116817,28256,141,2,4,24
116819,28092,398,3,3,55
116821,27658,249,3,7,58
116823,28239,1,182,2,1
116824,28154,249,2,7,58
116827,27948,141,5,3,24
116829,28139,1,181,1,1
116831,27430,141,3,3,24
116834,27515,179,1,4,31
116835,27596,1,170,1,1
116837,27955,141,6,3,24
116839,27582,398,2,3,55
116840,28317,1,147,3,1
116841,27468,399,2,1,67
116842,28068,149,1,7,22
116845,27575,398,1,3,55
116846,27835,1,66,3,1
116847,27994,399,1,1,67
116848,28256,141,2,4,24
116849,28307,1,123,3,1
116852,27438,141,4,3,24
116853,27516,179,1,4,31
116856,27582,398,2,3,55
116858,27716,1,68,2,1
116862,27762,141,9,4,24
116864,28131,1,133,1,1
116865,28814,147,5,17,14
116866,28774,198,1,14,14
116898,27400,418,2,6,82
116899,27666,140,5,5,40
116900,27729,1,134,2,1
116901,27608,1,135,1,1
116902,27424,418,1,6,82
116903,27867,1,186,15,23
116904,27432,141,3,3,24
116905,27629,1,133,1,1
116910,27689,140,4,5,40
116911,27659,249,3,7,58
116912,27591,398,3,3,55
116913,27827,1,121,3,1
116918,27469,399,2,1,67
116919,27608,1,135,1,1
116920,27584,398,2,3,55
116921,27781,141,10,4,24
116922,27048,149,4,7,22
116928,28720,198,3,14,14
116929,27121,1,133,1,1
116930,27100,1,135,1,1
116933,27836,1,66,3,1
116935,27566,149,1,7,22
116936,27617,1,67,1,1
116937,28811,147,5,17,14
116938,25827,258,14,14,14
116940,27516,179,1,4,31
116942,28722,198,3,14,14
116943,28752,147,5,17,14
116944,27492,399,1,1,67
116945,27461,141,7,3,24
116949,27707,1,136,2,1
116950,28750,147,5,17,14
116951,25829,172,168,14,
116983,12909,172,169,17,
116984,12939,172,169,17,
117001,12934,172,169,17,
117007,12924,172,169,17,
117023,12919,172,169,17,
117024,12914,172,169,17,
117025,12914,172,169,17,
117026,25875,172,169,17,
117027,12904,172,169,17,
117029,27594,398,3,3,55
117030,27785,141,10,4,24
117031,27538,149,5,7,22
117032,27741,1,182,2,1
117041,26709,1,224,13,
117045,28230,1,134,2,1
117049,27009,179,1,4,31
117050,27059,149,1,7,22
117055,27009,179,1,4,31
117056,27284,1,185,3,1
117057,27060,149,1,7,22
117061,27200,1,136,2,1
117065,28781,198,3,14,14
117066,28771,198,1,14,14
117067,27010,179,1,4,31
117069,27010,179,1,4,31
117073,27131,1,181,1,1
117081,27040,149,3,7,22
117082,27286,1,185,3,1
117086,27140,249,1,7,58
117087,27779,141,10,4,24
117088,27192,1,168,2,1
117092,27490,399,1,1,67
117093,27752,141,2,4,24
117094,27574,398,1,3,55
117099,27978,399,4,1,67
117100,28092,398,3,3,55
117102,28085,398,2,3,55
117103,28109,1,135,1,1
117105,28027,179,4,4,31
117106,28273,141,1,4,24
117111,27544,149,3,7,22
117112,27087,398,3,3,55
117113,27498,179,2,4,31
117114,27225,1,134,2,1
117116,27431,141,3,3,24
117119,27268,141,1,4,24
117120,27133,1,181,1,1
117122,27506,179,3,4,31
117123,27556,149,4,7,22
117125,26973,399,4,1,67
117126,27125,1,133,1,1
117129,28301,1,122,3,1
117130,27583,398,2,3,55
117131,27525,179,4,4,31
117133,27934,141,3,3,24
117140,27919,418,4,6,82
117141,27991,399,5,1,67
117142,28167,249,3,7,58
117143,28075,149,1,7,22
117148,28380,230,2,2,50
117149,27984,399,4,1,67
117150,28042,149,5,7,22
117151,28144,1,181,1,1
117156,28374,1,186,15,23
117157,28098,398,3,3,55
117158,28014,179,3,4,31
117159,28236,1,134,2,1
117164,27907,418,2,6,82
117165,28191,140,2,5,40
117166,27977,399,2,1,67
117167,28306,1,122,3,1
117191,26824,1,252,8,
117225,27746,141,8,4,24
117231,28136,1,133,1,1
117232,27991,399,5,1,67
117233,28173,140,5,5,40
117234,28398,230,1,2,50
117243,28225,1,68,2,1
117244,28153,249,1,7,58
117245,28374,1,186,15,23
117246,27925,418,5,6,82
117255,28245,1,182,2,1
117256,28879,147,5,17,14
117257,28191,140,2,5,40
117258,28392,230,4,2,50
117267,28323,1,147,3,1
117268,28007,179,2,4,31
117269,28349,1,105,15,23
117270,27907,418,2,6,82
118833,27103,1,135,1,1
118834,27012,179,1,4,31
118835,27072,398,1,3,55
118842,27203,1,136,2,1
118843,27140,249,1,7,58
118844,27051,149,4,7,22
118851,27310,1,147,3,1
118852,26987,399,1,1,67
118853,26927,141,3,3,24
118860,27113,1,67,1,1
118861,28713,198,1,14,14
118862,27240,141,8,4,24
118869,27233,1,182,2,1
118870,28743,147,1,17,14
118871,27072,398,1,3,55
118878,27331,1,66,3,1
118879,27021,179,4,4,31
118880,27029,149,5,7,22
118881,27132,1,181,1,1
118882,27140,249,1,7,58
118883,26957,141,7,3,24
118890,27213,1,68,2,1
118891,26964,399,2,1,67
118892,27249,141,2,4,24
119014,27091,398,3,3,55
119015,27067,149,1,7,22
119016,27145,249,1,7,58
119017,27218,1,68,2,1
119022,27305,1,123,3,1
119023,27083,398,2,3,55
119024,26954,141,6,3,24
119025,27006,179,3,4,31
119038,27091,398,3,3,55
119039,26932,141,3,3,24
119040,26999,179,2,4,31
119041,27208,1,136,2,1
119042,28718,198,1,14,14
119043,27337,1,66,3,1
119044,27378,230,3,2,50
119045,27190,140,4,5,40
119058,27152,249,2,7,58
119059,27291,1,185,3,1
119060,27056,149,4,7,22
119061,27084,398,2,3,55
119070,27076,398,1,3,55
119071,27159,249,3,7,58
119072,27118,1,67,1,1
119073,27067,149,1,7,22
119090,26993,399,1,1,67
119091,27045,149,3,7,22
119092,27108,1,135,1,1
119093,27272,141,1,4,24
119094,28758,147,5,17,14
119095,26899,418,2,6,82
119096,27137,1,181,1,1
119097,27357,1,129,15,23
119102,28728,198,3,14,14
119103,27396,230,5,2,50
119104,27098,1,170,1,1
119105,27183,140,2,5,40
119114,27808,1,123,3,1
119115,27587,398,2,3,55
119116,27457,141,6,3,24
119117,27509,179,3,4,31
119122,27580,398,1,3,55
119123,27662,249,3,7,58
119124,27621,1,67,1,1
119125,27570,149,1,7,22
119135,27431,141,3,3,24
119136,27706,1,136,2,1
119137,28783,198,3,14,14
119138,27697,1,168,2,1
119139,27534,149,5,7,22
119140,27498,179,2,4,31
119143,27464,141,7,3,24
119144,27501,179,2,4,31
119145,27586,398,2,3,55
119146,27801,1,122,3,1
119151,27558,149,4,7,22
119152,27579,398,1,3,55
119153,27620,1,67,1,1
119154,27661,249,3,7,58
119159,28787,198,3,14,14
119160,27692,140,4,5,40
119161,27731,1,134,2,1
119162,27880,230,3,2,50
119170,27516,179,1,4,31
119171,27716,1,68,2,1
119172,27566,149,1,7,22
119176,28813,147,5,17,14
119177,27437,141,4,3,24
